store,category,subcategory,product_name,pack_size,unit_price,price_gbp,was_price_gbp,offer
Asda Express,"Deli, Dips, Food To Go",Salami & Continental Meats,Asda Pizza Pepperoni 125g,125g,£16.40/kg,2.05,,
Asda Express,"Deli, Dips, Food To Go","Pies, Quiche & Tarts",Asda Quiche Lorraine 170g,170g,£17.65/kg,3.00,,
Asda Express,"Deli, Dips, Food To Go",Sushi & Dim Sum,Asda Salmon & Prawn Sushi,1pk,£2.05 each,2.05,,
Asda Express,"Deli, Dips, Food To Go",Sandwiches & Wraps,Asda Southern Fried Chicken Triple on a Wheat Wrap,1pk,£4.80 each,4.80,,
Asda Express,"Deli, Dips, Food To Go",Sandwiches & Wraps,Asda Southern Fried Chicken on a Wheat Wrap,1pk,£3.75 each,3.75,,
Asda Express,"Deli, Dips, Food To Go",Salad Bowls,Asda Sweet & Spicy Piri Piri Chicken Pasta Salad 320g,320g,£8.91/kg,2.85,,
Asda Express,"Deli, Dips, Food To Go",Sandwiches & Wraps,Asda Sweet Chilli Chicken on a Chilli Wrap,1pk,£3.75 each,3.75,,
Asda Express,"Deli, Dips, Food To Go",Sandwiches & Wraps,Asda Tuna & Sweetcorn on Malted Bread,1pk,£2.75 each,2.75,,
Asda Express,"Deli, Dips, Food To Go",Sandwiches & Wraps,Asda Tuna Mayo on Soft White,1pk,£1.90 each,1.90,,
Asda Express,"Deli, Dips, Food To Go",Sandwiches & Wraps,Exceptional by ASDA New York Style Deli on Rye Bread,1pk,£4.80 each,4.80,,
Asda Express,"Deli, Dips, Food To Go",Sandwiches & Wraps,Exceptional by ASDA Steak & Onion Chutney On Onion Bread,1pk,£4.80 each,4.80,,
Asda Express,"Deli, Dips, Food To Go",Sausage Rolls & Pasties,Ginsters Cheese & Onion Slice 170g,170g,£13.24/kg,2.25,2.80,£0.55 off
Asda Express,"Deli, Dips, Food To Go",Sausage Rolls & Pasties,Ginsters Peppered Steak Slice 105g,105g,£19.52/kg,2.05,,
Asda Express,"Deli, Dips, Food To Go",Sausage Rolls & Pasties,Ginsters Peppered Steak Slice 170g,170g,£12.94/kg,2.20,2.80,£0.60 off
Asda Express,"Deli, Dips, Food To Go",Sausage Rolls & Pasties,Ginsters Sausage Roll 100g,100g,£20.50/kg,2.05,,
Asda Express,"Deli, Dips, Food To Go",Sandwiches & Wraps,The Gym Kitchen High Protein Chicken Tikka No Mayo,1pk,£3.75 each,3.75,,
Asda Express,Desserts,Canned Desserts,Ambrosia Rice Pudding 400g,400g,£5.13/kg,2.05,,
Asda Express,Desserts,Cheesecakes,ASDA Just Essentials Strawberry Cheesecake 375g,375g,£3.73/kg,1.40,,
Asda Express,Desserts,Chilled Desserts,Muller Rice Strawberry 170g,170g,£6.47/kg,1.10,,
Asda Express,Desserts,"Custard, Cream & Jelly Desserts",Ambrosia Devon Custard 400g,400g,£5.13/kg,2.05,,
Asda Express,Desserts,"Custard, Cream & Jelly Desserts",Hartley's Jelly Strawberry Flavour 125g,125g,£8.40/kg,1.05,,
Asda Express,Flowers,Flowers,Asda Carefully Selected Dyed Chrysanthemums,1pk,£4.65 each,4.65,,
Asda Express,Flowers,Flowers,Asda Carefully Selected Isabella Bouquet,1pk,£7.45 each,7.45,,
Asda Express,Flowers,Flowers,Asda Roses,1pk,£6.55 each,6.55,,
Asda Express,Frozen,Best Sellers 📈,Birds Eye 10 The Original Potato Waffles 567g,567g,£5.11/kg,2.90,,3 for £7.50
Asda Express,Frozen,Best Sellers 📈,Birds Eye 12 Chicken Dippers 220g,220g,£16.82/kg,3.70,,3 for £7.50
Asda Express,Frozen,Best Sellers 📈,Birds Eye Garden Peas 375g,375g,£5.87/kg,2.20,,
Asda Express,Frozen,Best Sellers 📈,Ice Club Classic Ice Cubes 1kg,1kg,£1.90/kg,1.90,,
Asda Express,Frozen,"Chips, Fries & Potatoes",McCain 4 Jackets 800g,800g,£7.13/kg,5.70,,
Asda Express,Frozen,"Chips, Fries & Potatoes",McCain Crispy French Fries 900g,900g,£3.48/kg,3.13,3.95,£0.82 off
Asda Express,Frozen,"Chips, Fries & Potatoes",McCain Hash Browns 625g,625g,£5.36/kg,3.35,,
Asda Express,Frozen,"Chips, Fries & Potatoes",McCain Home Chips Crinkle 1kg,1kg,£3.95/kg,3.95,,
Asda Express,Frozen,"Chips, Fries & Potatoes",McCain Smiles 454g,454g,£6.83/kg,3.10,,
Asda Express,Frozen,Desserts & Sweet Pastries,ASDA Bake at Home 6 All-Butter Croissants 330g,330g,£11.36/kg,3.75,,
Asda Express,Frozen,Ice,528 Ice Cups,1pk,£1.90 each,1.90,,
Asda Express,Frozen,Garlic Bread,Asda 10 Garlic Baguette Slices 260g,260g,£8.08/kg,2.10,,
Asda Express,Frozen,Side Dishes,Asda Battered Onion Rings 750g,750g,£4.87/kg,3.65,,
Asda Express,Frozen,Frozen,Aunt Bessie's 10 Glorious Golden Yorkshires 190g,,,0.00,,
Asda Express,Frozen,Frozen,Birds Eye 10 The Original Potato Waffles 567g,,,0.00,,
Asda Express,Frozen,Frozen,Birds Eye 12 Chicken Dippers 220g,,,0.00,,
Asda Express,Frozen,Meat & Poultry,Birds Eye 2 Crunchy Southern Fried Chicken 180g,180g,£20.56/kg,3.70,,3 for £7.50
Asda Express,Frozen,Frozen,Birds Eye 2 Crunchy Southern Fried Chicken 180g,,,0.00,,
Asda Express,Frozen,Meat & Poultry,Birds Eye 4 Chicken Burgers with Golden Wholegrain 200g,200g,£16.50/kg,3.30,,3 for £7.50
Asda Express,Frozen,Frozen,Birds Eye 4 Chicken Burgers with Golden Wholegrain 200g,,,0.00,,
Asda Express,Frozen,Frozen Vegetables,Birds Eye Steamfresh 4 Family Favourite Mix Steam Bags 540g,540g,£6.30/kg,3.40,,
Asda Express,Frozen,Pizza,Chicago Town 2 Original Deep Dish Four Cheese Pizza 2 x 148g,300g,£7.33/kg,2.20,,
Asda Express,Frozen,Pizza,Chicago Town 2 Pepperoni Original Deep Dish Pizza 2 x 155g (310g),310g,£7.10/kg,2.20,,
Asda Express,Frozen,Frozen Fruit,Chill Berry Frozen Strawberries in Double Chocolate White + Milk 220g,220g,£24.09/kg,5.30,,
Asda Express,Frozen,Pizza,Dr. Oetker Ristorante Mozzarella Pizza 335g,335g,£11.49/kg,3.85,,
Asda Express,Frozen,Pizza,Dr. Oetker Ristorante Pepperoni-Salame Pizza 320g,320g,£12.03/kg,3.85,,
Asda Express,Frozen,Pizza,Dr. Oetker Ristorante Pizza Hawaii 355g,355g,£10.85/kg,3.85,,
Asda Express,Frozen,Life in the Express Lane 💚🚀,Fill Your Freezer,1pk,£7.50 each,7.50,,
Asda Express,Frozen,Meat Alternatives,Linda McCartney 2 Mozzarella 1/4lb Burgers Vegetarian 227g,227g,£13.66/kg,3.10,,
Asda Express,Frozen,Meat Alternatives,Quorn Mince 300g,300g,£11.00/kg,3.30,,
Asda Express,Frozen,Meat & Poultry,Richmond 12 Thick Pork Sausages 516g,516g,£7.27/kg,3.75,,
Asda Express,Frozen,Seafood,Young's 4 Chip Shop Omega 3 Fish Fillets 400g,400g,£12.88/kg,5.15,,
Asda Express,Frozen,Seafood,Young's Extra Crispy 8 Batter Fish Fingers 240g,240g,£12.71/kg,3.05,,
Asda Express,Frozen,Seafood,Young's Golden Scampi in Our Crispy Breadcrumb 220g,220g,£24.77/kg,5.45,,
Asda Express,Fruit,Apples & Pears,Pink Lady Cripps Pink,4pk,£0.80 each,3.20,,
Asda Express,Fruit,Berries,Asda Grower's Selection British Strawberries 227g,227g,£13.48/kg,3.06,,
Asda Express,Fruit,Citrus Fruit,Asda Grower's Selection 5 Medium Oranges,5pk,£0.41 each,2.05,,
Asda Express,Fruit,Citrus Fruit,Asda Grower's Selection Sweetclems 600g,600g,£3.25/kg,1.95,,
Asda Express,Fruit,Citrus Fruit,Asda Tangy & Zesty Lemons,4pk,£0.41 each,1.65,,
Asda Express,Fruit Juice & Smoothies,Apple Juice,Asda Juicy & Refreshing Apple Juice 1 Litre,1L,£2.50/L,2.50,,
Asda Express,Fruit Juice & Smoothies,Apple Juice,Copella Cloudy Apple 300ml,300ml,£8.50/L,2.55,,
Asda Express,Fruit Juice & Smoothies,Apple Juice,Tropicana Perfectly Pressed Orchard Apple 900ml,900ml,£4.28/L,3.85,,
Asda Express,Fruit Juice & Smoothies,Orange Juice,Asda Smooth Orange Juice 1 Litre,1L,£2.10/L,2.10,,
Asda Express,Fruit Juice & Smoothies,Orange Juice,Asda Smooth Orange Juice 1 Litre,1L,£2.50/L,2.50,,
Asda Express,Fruit Juice & Smoothies,Smoothies & Fruit Juice,Beatbox Party Punch Fruit Punch 15 X 330ml,330ml,£16.06/L,5.30,,
Asda Express,Fruit Juice & Smoothies,Smoothies & Fruit Juice,"Celsius Energy Drink, Sparkling Kiwi Guava 355ml",355ml,£8.03/L,2.85,,
Asda Express,Fruit Juice & Smoothies,Smoothies & Fruit Juice,Happy Monkey Orange & Mango Smoothies 4 x 180ml,4pk,£3.96/L,2.85,,
Asda Express,Fruit Juice & Smoothies,Smoothies & Fruit Juice,Happy Monkey Strawberry & Banana Smoothies 4 x 180ml,4pk,£3.96/L,2.85,,
Asda Express,Fruit Juice & Smoothies,Smoothies & Fruit Juice,"Innocent Kids Smoothies Strawberries, Raspberries & Apples 4 x 150ml",4pk,£7.58/L,4.55,,
Asda Express,Fruit Juice & Smoothies,Orange Juice,Innocent Orange with Bits 1.35L,1.35L,£3.89/L,5.25,,
Asda Express,Fruit Juice & Smoothies,Orange Juice,Juice Burst Orange 500ml,500ml,£5.20/L,2.60,,
Asda Express,Fruit Juice & Smoothies,Smoothies & Fruit Juice,"Naked Blue Machine Super Smoothie Blueberry, Goji Berry & Blackcurrant 300ml",300ml,£12.33/L,3.70,,
Asda Express,Fruit Juice & Smoothies,Smoothies & Fruit Juice,"Naked Gold Machine Passionfruit, Mango, Apple & Guava Super Smoothie 300ml",300ml,£12.33/L,3.70,,
Asda Express,Fruit Juice & Smoothies,Smoothies & Fruit Juice,"Naked Green Machine Kiwi, Pineapple, Apple & Spirulina Super Smoothie 300ml",300ml,£12.33/L,3.70,,
Asda Express,Fruit Juice & Smoothies,Smoothies & Fruit Juice,Oasis Summer Fruits 500ml,500ml,£5.40/L,2.70,,2 for £3.75
Asda Express,Fruit Juice & Smoothies,Orange Juice,Tropicana Original Orange 300ml,300ml,£9.67/L,2.90,,
Asda Express,Fruit Juice & Smoothies,Orange Juice,Tropicana Smooth Orange 300ml,300ml,£9.67/L,2.90,,
Asda Express,Fruit Juice & Smoothies,Orange Juice,Tropicana Smooth Orange with No Bits 900ml,900ml,£4.28/L,3.85,,
Asda Express,Fruit Juice & Smoothies,Smoothies & Fruit Juice,innocent Smoothie Strawberries & Bananas 250ml,250ml,£10.40/L,2.60,,
Asda Express,"Gifts, Parties, Toys",Toys & Games,GT85 Bike Lube 400ml,400ml,£12.25/L,4.90,,
Asda Express,"Gifts, Parties, Toys",Toys & Games,World Cup 26 Stickers - Multi Set,1pk,£12.00 each,12.00,,
Asda Express,Health Care,Allergy & Hayfever,Allevia 120mg 15 Tablets,15pk,£0.55 each,8.30,,
Asda Express,Health Care,Allergy & Hayfever,"Piriteze Childrens Hayfever & Allergy Syrup, 2 years+, 70ml",70ml,£103.57/L,7.25,,
Asda Express,Health Care,Best Sellers 📈,Asda Ibuprofen 200mg Caplets 16 Caplets,16pk,£0.04 each,0.60,,
Asda Express,Health Care,"Cough, Cold & Flu",Asda Max Strength Cold & Flu Relief Sachets Blackcurrant 10 Sachets,10pk,£0.38 each,3.80,,
Asda Express,Health Care,"Cough, Cold & Flu",Asda Vapour Rub 50g,50g,£34.00/kg,1.70,,
Asda Express,Health Care,"Cough, Cold & Flu",Benylin Chesty Coughs (Non-Drowsy),150ml,£49.33/L,7.40,,
Asda Express,Health Care,"Cough, Cold & Flu",Berocca 15 Natural Orange Flavour Effervescent Tablets,15pk,£0.58 each,8.70,,
Asda Express,Health Care,"Cough, Cold & Flu",Halls Soothers Blackcurrant Cough Drops 45 Gr,45g,£22.22/kg,1.00,,
Asda Express,Health Care,"Cough, Cold & Flu",Halls Soothers Cherry Flavour 45g,45g,£22.22/kg,1.00,,
Asda Express,Health Care,"Cough, Cold & Flu",Lemsip Max All in One Cold & Flu Capsules 16 Capsules,16pk,£0.39 each,6.20,,
Asda Express,Health Care,"Cough, Cold & Flu",Lemsip Max Cold & Flu 16 Capsules,16pk,£0.39 each,6.20,,
Asda Express,Health Care,"Cough, Cold & Flu",Lemsip Max Cold & Flu Lemon 10 Sachets,10pk,£0.81 each,8.05,,
Asda Express,Health Care,"Cough, Cold & Flu",Lemsip Max Day & Night Cold & Flu Relief Capsules 16 Capsules,16pk,£0.50 each,8.05,,
Asda Express,Health Care,"Cough, Cold & Flu",Strepsils Honey & Lemon Lozenges x36 for Sore Throat,36pk,£0.21 each,7.45,,
Asda Express,Health Care,"Cough, Cold & Flu",Sudafed Blocked Nose Spray,15ml,£433.33/L,6.50,,
Asda Express,Health Care,"Cough, Cold & Flu","Vicks VapoRub, Relief of Cough Cold and Flu like Symptoms, Jar 100g",100g,£77.00/kg,7.70,,
Asda Express,Health Care,Digestive Health,Applied Nutrition Vimto Flavour Electrolyte Effervescent Tablets 20 x 4g,20pk,£0.31 each,6.15,,
Asda Express,Health Care,Digestive Health,Asda Constipation Relief 5mg 20 Tablets Adult,20pk,£0.14 each,2.70,,
Asda Express,Health Care,Digestive Health,Gaviscon Double Action Heartburn & Indigestion Liquid Mint Flavour 150ml,150ml,£49.67/L,7.45,,
Asda Express,Health Care,Digestive Health,Imodium Instants For On-The-Go Diarrhoea Relief 6 Tablets,1pk,£6.95 each,6.95,,
Asda Express,Health Care,Digestive Health,Imodium Original 2mg Capsules,6pk,£0.68 each,4.10,,
Asda Express,Health Care,Digestive Health,Rennie Peppermint 36 Chewable Tablets,36pk,£0.16 each,5.85,,
Asda Express,Health Care,First Aid,Asda 50 Fabric Plasters,50pk,£0.04 each,2.00,,
Asda Express,Health Care,First Aid,Elastoplast Water Resistant Plastic Plasters (40 Pcs),40pk,£0.09 each,3.55,,
Asda Express,Health Care,Pain Relief,Anadin Painkiller Caplets Extra 16s,16pk,£0.19 each,3.10,,
Asda Express,Health Care,Pain Relief,Anadin Painkiller Caplets Extra 8s,8pk,£0.21 each,1.65,,
Asda Express,Health Care,Stings & Bites,Asda Bites and Stings Relief 1% w/w Cream 10g,10g,£540.00/kg,5.40,,
Asda Express,Health Care,Pain Relief,Asda Paracetamol 500mg Caplets 16 Caplets,16pk,£0.04 each,0.70,,
Asda Express,Health Care,Pain Relief,Bell's Healthcare Paracetamol 500mg 16 Tablets,16pk,£0.04 each,0.65,,
Asda Express,Health Care,Sexual Health & Wellness,"Clearblue Pregnancy Test With Weeks Indicator, Tells You How Many Weeks, 1 Digital Test",1pk,£13.65 each,13.65,,
Asda Express,Health Care,Sexual Health & Wellness,Durex Extra Safe 12 Condoms,12pk,£1.28 each,15.40,,
Asda Express,Health Care,Sexual Health & Wellness,Durex Extra Safe 3,3pk,£1.83 each,5.50,,
Asda Express,Health Care,Sexual Health & Wellness,Durex Play Water Base Play Lube 100ml Lubricant,100ml,£110.50/L,11.05,,
Asda Express,Health Care,Sexual Health & Wellness,Durex Thin Feel 12 Condoms,12pk,£1.20 each,14.40,,
Asda Express,Health Care,Pain Relief,Nurofen 200mg Tablets 16 Tablets,16pk,£0.15 each,2.35,,
Asda Express,Health Care,Pain Relief,Nurofen Express Pain Relief 200mg Liquid Capsules x16,16pk,£0.35 each,5.60,,
Asda Express,Health Care,Pain Relief,Nuromol Dual Action Pain Relief 200mg/500mg 16 Tablets,16pk,£0.41 each,6.55,,
Asda Express,Health Care,Pain Relief,"Panadol Advance Painkillers, 500mg Paracetamol Tablets, 16s",16pk,£0.17 each,2.75,,
Asda Express,Health Care,Pain Relief,Panadol Extra Soluble Tablets for Pain Relief 500mg 24ct,24pk,£0.28 each,6.80,,
Asda Express,Health Care,Pain Relief,"Panadol Original Paracetamol Tablets, 12s",12pk,£0.09 each,1.10,,
Asda Express,Ice Cream,Ice Cream Tubs,Ben & Jerry's  Ice Cream Chocolate Fudge Brownie 465 ml,465ml,£14.95/L,6.95,,
Asda Express,Ice Cream,Ice Cream Tubs,Ben & Jerry's  Ice Cream Tub Cookie Dough 465ml,465ml,£14.95/L,6.95,,
Asda Express,Ice Cream,Ice Cream Tubs,Ben & Jerry's Half Baked Ice Cream 465 ml,465ml,£14.95/L,6.95,,
Asda Express,Ice Cream,Single Serves,Ben & Jerry's Ice Cream Sandwich Cookie Dough Sandwich 4x 68ml 4MP,68ml,£91.91/L,6.25,,
Asda Express,Ice Cream,Single Serves,Cadbury Crunchie Blast Ice Cream 4 x 90ml (360ml),4pk,£14.86/L,5.35,,
Asda Express,Ice Cream,Single Serves,Cadbury Dairy Milk 90ml,90ml,£41.67/L,3.75,,
Asda Express,Ice Cream,Single Serves,Cadbury Flake 99 125ml,125ml,£36.80/L,4.60,,
Asda Express,Ice Cream,Single Serves,Cadbury Flake 99 Cones 4 x 125ml (500ml),4pk,£13.70/L,6.85,,
Asda Express,Ice Cream,Single Serves,Calippo Orange 105ml,105ml,£19.05/L,2.00,,
Asda Express,Ice Cream,Ice Cream Tubs,Carte D'or  Ice Cream Dessert Indulgent Chocolate 900 ml,900ml,£3.91/L,3.52,4.70,£1.18 off
Asda Express,Ice Cream,Ice Cream Tubs,Carte D'or  Ice Cream Dessert Madagascan Vanilla 900 ml,900ml,£4.12/L,3.71,4.95,£1.24 off
Asda Express,Ice Cream,Single Serves,Cornetto MAX Hazelnut & Chocolate Ice Cream Cone 115 ml,115ml,£23.04/L,2.65,,
Asda Express,Ice Cream,Single Serves,Cornetto MAX Hazelnut & Chocolate Ice Cream Cones 4x 90 ml,360ml,£14.03/L,5.05,,
Asda Express,Ice Cream,Single Serves,Cornetto MAX Pistachio Ice Cream Cones 4x 90 ml,360ml,£15.28/L,5.50,,
Asda Express,Ice Cream,Single Serves,Fab Strawberry Ice Lollies 6x58ml,6pk,£10.63/L,3.70,,
Asda Express,Ice Cream,Ice Cream Tubs,Hagen-Dazs Salted Caramel Ice Cream 400g,460ml,£14.89/L,6.85,,
Asda Express,Ice Cream,Single Serves,Lotus Biscoff Sticks 4 x 360ml,360ml,£12.22/L,4.40,,
Asda Express,Ice Cream,Ice Cream Tubs,Lotus Biscoff with Biscoff Pieces 425ml,425ml,£10.35/L,4.40,,
Asda Express,Ice Cream,Single Serves,Magnum  Ice Cream Stick Classic 110 ml,110ml,£28.64/L,3.15,,
Asda Express,Ice Cream,Single Serves,Magnum  Ice Cream Stick Double Gold Caramel Billionaire 85 ML,85ml,£37.06/L,3.15,,
Asda Express,Ice Cream,Single Serves,Magnum  Ice Cream Sticks Classic 3x 100 ml,3pk,£14.50/L,4.35,,
Asda Express,Ice Cream,Single Serves,Magnum Signature Ice Cream Sticks Pistachio 3x 90 ml,3pk,£14.70/L,3.97,5.30,£1.33 off
Asda Express,Ice Cream,Single Serves,Magnum Utopia Ice Cream Stick Double Hazelnut 85 ml,85ml,£37.06/L,3.15,,
Asda Express,Ice Cream,Single Serves,Magnum White Chocolate Ice Cream Stick 110 ml,110ml,£31.36/L,3.45,,
Asda Express,Ice Cream,Single Serves,Maltesers Ice Cream Bar 4 Pack,4pk,£18.00/L,3.60,,
Asda Express,Ice Cream,Single Serves,Mars Chocolate Caramel Ice Cream Bars 4pk (4 x 40g),4pk,£18.18/L,3.60,,
Asda Express,Ice Cream,Single Serves,Oreo Ice Cream Sandwich with Oreo Cookie Pieces 70g,110ml,£31.82/L,3.50,,
Asda Express,Ice Cream,Single Serves,Oreo Ice Cream Sandwiches 280g,440ml,£11.14/L,4.90,,
Asda Express,Ice Cream,Ice Cream Tubs,Oreo Ice Cream with Oreo Cookie Pieces 425ml,425ml,£6.80/L,2.89,3.85,£0.96 off
Asda Express,Ice Cream,Single Serves,Rowntree's Fruit Pastilles Ice Lollies 65ml,65ml,£36.92/L,2.40,,
Asda Express,Ice Cream,Single Serves,Rowntree's Fruit Pastilles Lollies 4 x 65ml (260ml),4pk,£11.54/L,3.00,,2 for £5.75
Asda Express,Ice Cream,Single Serves,Rowntree's Watermelon Lollies 4 x 73ml (292ml),4pk,£10.27/L,3.00,,2 for £5.75
Asda Express,Ice Cream,Single Serves,Solero  Ice Cream Sticks Exotic 3x 90 ml,3pk,£9.59/L,2.59,3.45,£0.86 off
Asda Express,"Jams, Honey, Spreads",Honey,Rowse Runny Honey 250g,250g,£9.00/kg,2.25,,
Asda Express,"Jams, Honey, Spreads",Jam,Hartley's Raspberry 300g,300g,£7.17/kg,2.15,,
Asda Express,"Jams, Honey, Spreads",Jam,Robertsons Golden Shred 454g,454g,£5.51/kg,2.50,,
Asda Express,"Jams, Honey, Spreads",Syrup,Askeys Treat! Strawberry Flavour Sauce 325g,325g,£6.92/kg,2.25,,2 for £4
Asda Express,"Jams, Honey, Spreads",Peanut Butter & Nut Butters,Skippy Super Chunk Peanut Butter 340g,340g,£10.15/kg,3.45,,
Asda Express,"Jams, Honey, Spreads",Syrup,Tate & Lyle Golden Syrup 454g,454g,£4.85/kg,2.20,,
Asda Express,"Laundry, Cleaning, Household",Batteries & Household,Duracell Plus 100% AA 4 Pack,4pk,£1.55 each,6.20,,
Asda Express,"Laundry, Cleaning, Household",Batteries & Household,Duracell Plus 100% AAA 4pk,4pk,£1.55 each,6.20,,
Asda Express,"Laundry, Cleaning, Household",Batteries & Household,Duracell Plus 100% C 2pk,2pk,£3.28 each,6.55,,
Asda Express,"Laundry, Cleaning, Household",Batteries & Household,Duracell Plus 9V 2 Pack,2pk,£4.65 each,9.30,,
Asda Express,"Laundry, Cleaning, Household",Batteries & Household,Duracell Plus AA 8 Pack,8pk,£1.39 each,11.15,,
Asda Express,"Laundry, Cleaning, Household",Batteries & Household,Duracell Plus AAA 8 Pack,8pk,£1.39 each,11.15,,
Asda Express,"Laundry, Cleaning, Household",Batteries & Household,Duracell Plus D 2 Pack,2pk,£3.28 each,6.55,,
Asda Express,"Laundry, Cleaning, Household",Batteries & Household,"Duracell Specialty 2032 Lithium Coin Battery 3V, pack of 2 (DL2032/CR2032)",2pk,£3.10 each,6.20,,
Asda Express,"Laundry, Cleaning, Household",Batteries & Household,Homefire Brazier 10kg,10kg,£0.87/kg,8.70,,
Asda Express,"Laundry, Cleaning, Household",Batteries & Household,Homefire Kiln Dried Logs,16.5L,£0.48/L,8.00,,
Asda Express,"Laundry, Cleaning, Household",Batteries & Household,"Raid Rapid Action Wasp, Mosquito & Fly Killer Aerosol Spray 300ml",300ml,£17.50/L,5.25,,
Asda Express,"Laundry, Cleaning, Household",Best Sellers 📈,Asda Shades Everyday Kitchen Towels 2 Rolls,2pk,£1.28 each,2.55,3.10,£0.55 off
Asda Express,"Laundry, Cleaning, Household",Best Sellers 📈,Domestos Extended Germ-Kill Original Bleach 750ml,750ml,£2.13/L,1.60,,
Asda Express,"Laundry, Cleaning, Household",Bin Bags,Asda 20 Tie Top Bin Bags 75 Litres,20pk,£0.20 each,4.09,4.55,£0.46 off
Asda Express,"Laundry, Cleaning, Household",Candles & Home Fragrance,Little Trees Black Ice,1pk,£1.90 each,1.90,,
Asda Express,"Laundry, Cleaning, Household",Candles & Home Fragrance,Little Trees New Car,1pk,£1.90 each,1.90,,
Asda Express,"Laundry, Cleaning, Household",Candles & Home Fragrance,Oust Odour Eliminator Aerosol Clean Scent Air Freshener 300ml,300ml,£7.33/L,2.20,,
Asda Express,"Laundry, Cleaning, Household",Car Care,3 IN ONE OIL 100ML,100ml,£38.00/L,3.80,,
Asda Express,"Laundry, Cleaning, Household",Car Care,Autocare Bulb Set,1pk,£8.80 each,8.80,,
Asda Express,"Laundry, Cleaning, Household",Car Care,CP DOT 4 BRAKE FLUID 500ML,500ml,£14.90/L,7.45,,
Asda Express,"Laundry, Cleaning, Household",Car Care,CarPlan Blue Star De-Icer 600ml,500ml,£8.50/L,4.25,,
Asda Express,"Laundry, Cleaning, Household",Car Care,CarPlan Fuel Can Diesel 5 Litre,1pk,£7.55 each,7.55,,
Asda Express,"Laundry, Cleaning, Household",Car Care,Castrol Edge 5W- 30 M 1L,1L,£21.30/L,21.30,,
Asda Express,"Laundry, Cleaning, Household",Car Care,Castrol Edge 5W-30 LL 1L,1L,£21.30/L,21.30,,
Asda Express,"Laundry, Cleaning, Household",Car Care,Castrol GTX 5W- 30 C4 1L,1L,£15.05/L,15.05,,
Asda Express,"Laundry, Cleaning, Household",Car Care,Castrol Macnatec 5W-40 DPF 1L,1L,£15.05/L,15.05,,
Asda Express,"Laundry, Cleaning, Household",Car Care,Castrol Magnatec 5W-20 E 1L,1L,£15.05/L,15.05,,
Asda Express,"Laundry, Cleaning, Household",Car Care,Castrol Magnatec 5W-30 C2 1L,1L,£15.05/L,15.05,,
Asda Express,"Laundry, Cleaning, Household",Car Care,Castrol Magnatec 5W-30 C3 1L,1L,£15.05/L,15.05,,
Asda Express,"Laundry, Cleaning, Household",Car Care,Castrol Magnatec Stop-Start 5W-30 A5 1L,1L,£15.05/L,15.05,,
Asda Express,"Laundry, Cleaning, Household",Car Care,Demon Snow Foam with Gun,2L,£9.30/L,18.60,,
Asda Express,"Laundry, Cleaning, Household",Car Care,Demon Wash Snow Foam Shampoo 1L,1L,£7.55/L,7.55,,
Asda Express,"Laundry, Cleaning, Household",Car Care,Febreze Car Air Freshener Blossom & Breeze 2 Units,2pk,£2.48 each,4.95,,
Asda Express,"Laundry, Cleaning, Household",Car Care,HOLTS TYREWELD 400ML,400ml,£26.25/L,10.50,,
Asda Express,"Laundry, Cleaning, Household",Car Care,Jelly Belly Tutti-Frutti Air Freshener,1pk,£3.80 each,3.80,,
Asda Express,"Laundry, Cleaning, Household",Car Care,Redex Diesel Treat 250ml,250ml,£15.00/L,3.75,,
Asda Express,"Laundry, Cleaning, Household",Car Care,Status Replacement Car Bulb Kit,1pk,£8.80 each,8.80,,
Asda Express,"Laundry, Cleaning, Household",Car Care,T Cut Rapid Scratch Remover,500ml,£21.00/L,10.50,,
Asda Express,"Laundry, Cleaning, Household",Car Care,Triplewax Wash & Wax 1 Litre,1L,£4.65/L,4.65,,
Asda Express,"Laundry, Cleaning, Household",Car Care,WD-40 Sprays 2 Ways 250ml,250ml,£27.20/L,6.80,,
Asda Express,"Laundry, Cleaning, Household",Cleaning,ASDA 30 Plastic Free Wipes for Dashboards,30pk,£0.05 each,1.55,,
Asda Express,"Laundry, Cleaning, Household",Cleaning,"Marigold Extra-Life Kitchen Gloves M 7,5 1 Pair",1pk,£3.65 each,3.65,,
Asda Express,"Laundry, Cleaning, Household",Cleaning,Mr Muscle Sink & Drain Unblocker Gel 500ml,500ml,£7.90/L,3.95,5.00,£1.05 off
Asda Express,"Laundry, Cleaning, Household",Food Storage,Asda Non-PVC Cling Film 50 Metres,1pk,£2.45 each,2.45,,
Asda Express,"Laundry, Cleaning, Household",Food Storage,Highland Spring Eco Bottle Still Spring Water 750ml,750ml,£2.33/L,1.75,,
Asda Express,"Laundry, Cleaning, Household",Laundry,"Ariel Washing Liquid Gel, 26 Washes, Original",858ml,£9.44/L,8.10,,
Asda Express,Meat Alternatives,Chilled Meat Alternatives,Quorn Picnic Eggs 140g,140g,£17.14/kg,2.40,,
Asda Express,"Meat, Poultry, Fish",Bacon,ASDA 10 Unsmoked Back Bacon Rashers 310g,310g,£8.06/kg,2.50,,
Asda Express,"Meat, Poultry, Fish","Beef, Lamb & Veal",ASDA Flavourful Reduced Fat Beef Steak Mince 500g,500g,£13.20/kg,6.60,,
Asda Express,"Meat, Poultry, Fish",Breaded Chicken,ASDA Crispy Breaded Chicken Goujons 300g,300g,£14.00/kg,4.20,,
